row,col,data
18,260,15.063575766169155
18,286,8.261410530862955
18,287,6.8021652353061866
18,313,15.06357576616914
18,340,15.06357576616914
18,367,15.063575766169155
18,394,15.06357576616914
18,421,9.12176480829596
19,255,13.529337963227604
19,256,2.524675817811658
19,283,18.139514563454046
19,310,6.413627261731842
19,311,11.725887301722455
19,338,15.351930341275045
19,339,2.787584222179255
19,366,18.1395145634543
19,393,6.150718857363946
19,394,11.988795706090352
19,421,10.98440291687576
20,385,2.356508966748381
20,386,16.632985081551453
20,387,16.632985081551457
20,388,16.632985081551453
20,389,5.852678731358672
21,275,1.1271546887644128
21,302,1.6482714881945428
21,303,17.28597626313137
21,330,15.14714786291122
21,331,3.78709988841448
21,358,18.934247751325916
21,385,5.11675355758847
22,332,7.074550220118967
22,359,23.78232309394623
22,385,5.506007941709919
22,386,0.9208798806567045
23,177,13.983642909265237
23,201,2.190848445882167
23,202,16.89362732738875
23,203,16.89362732738875
23,204,2.052261301977737
23,228,12.23156030597462
24,175,0.2018811089487703
24,176,19.12518943428627
24,177,3.497450367838656
24,201,7.7490175550109175
24,202,18.923308325337498
24,228,8.578517919314274
25,203,15.600956424655875
25,204,3.6488809209570547
25,228,13.658268555521873
25,229,15.998554949059582
25,230,0.39759852440370586
26,175,14.325178422863486
26,176,5.467394669784777
26,201,12.804647754914
26,202,8.820421548448515
26,228,6.955188136104464
27,176,5.714498818630382
27,201,7.8029150523749395
27,202,19.645438392861053
27,203,0.437334115224637
27,228,8.968766784829288
28,228,14.56121252823322
28,229,17.056214542193327
28,230,2.1619919068409605
29,228,15.531946928255461
29,229,9.577336942894878
29,256,8.615943221969875
29,257,4.783878216069846
30,148,0.5101947658035383
30,174,10.378156917368678
30,175,7.281316086303718
30,201,17.659473003672396
30,228,5.679748601124851
31,175,5.2909814038008225
31,201,16.478466598962196
31,202,4.8794262425481305
31,228,6.869257194952477
32,228,20.784281536671468
33,201,5.006120600826496
33,202,6.979276846025686
33,228,13.133158315840658
34,147,0.4769824202171015
34,174,16.400871237428895
34,201,16.400871237428895
34,228,5.274949340144157
35,174,4.412113270872635
35,201,17.94100598554993
35,228,5.770296974774322
36,201,10.558602528334935
36,228,8.43012959337919
37,228,15.469484748417136
38,173,2.75833790381533
38,200,20.139625781062904
38,227,1.2645592103545493
38,228,5.212871420411221
39,227,19.81538820449408
39,228,3.030158437120656
40,172,4.836087582384453
40,199,6.746355214521112
40,200,17.662064446040752
40,227,4.594649583813706
40,228,3.255736857158472
41,228,13.422856535102222
41,229,15.722806077301579
41,230,15.722806077301579
41,231,9.50508314682109
41,258,6.21772293048049
41,259,4.377948467292281
42,228,13.167320663147244
42,229,15.423485217391066
42,230,15.423485217391066
42,231,15.423485217391066
42,232,6.967029183874213
43,203,1.264718063765321
43,204,15.481013562765517
43,205,9.378141834663383
43,228,13.216433698242033
43,229,15.481013562765517
43,230,14.216295499000195
44,177,8.72099186805829
44,178,4.812838028392291
44,201,0.7301284437668731
44,202,16.552256031271117
44,203,16.55225603127111
44,204,7.831264163212828
44,228,13.400845184457378
45,228,13.52225090430283
45,229,15.839231250142408
45,230,15.839231250142408
45,231,3.685164984202339
46,228,13.398624792144487
46,229,15.694422327952612
46,230,15.694422327952614
46,231,7.1703303300598735
47,176,0.9656264014458706
47,201,3.0125031437681864
47,202,17.42501781300498
47,203,16.44866849533459
47,228,11.86356370305439
48,175,0.6159373673485413
48,176,14.191385617473259
48,201,7.97783045256441
48,202,18.82730525273912
48,228,8.62123303416231
49,228,14.302694193307453
49,229,16.75340018693032
49,230,8.936331580450371
50,228,18.029781070889094
50,229,7.065879949627796
51,201,8.49588554737474
51,202,15.084774285886432
51,228,9.306968204298439
52,228,15.519568838108237
52,255,9.73085287653306
53,228,14.301790560898002
53,229,16.752341720939732
53,230,3.8106261716852194
54,201,9.085231046314957
54,202,9.45063877109911
54,228,9.718597244424375
55,201,9.59311762527251
55,228,10.596270745595861
56,201,20.640445729059156
56,228,6.937695004330688
57,173,8.34767684382699
57,200,13.91454741105896
57,201,3.7976934502262236
57,228,5.69672012487299
58,227,16.85313707862515
58,228,3.344468249848665
59,200,0.818737847346348
59,227,12.141626323246253
59,228,4.934434415456155
60,228,15.711455859488971
60,255,2.6738608582968664
60,256,20.486607719764674
60,283,1.0489550471897233
60,284,9.323496512157655
61,176,8.333392878231082
61,177,7.938155265656961
61,201,4.855961880457827
61,202,17.758303957948176
61,203,9.424911079717097
61,228,10.30463764371985
62,228,17.133635873347675
63,202,14.273372072550885
63,203,16.261189024543018
63,204,16.261189024543008
63,205,1.2144292245160315
63,228,13.882484226637516
63,229,1.9878169519921234
64,228,13.243240400060197
64,229,15.512413479255484
64,230,15.512413479255486
64,231,15.512413479255486
64,232,1.3309672824887662
65,228,15.952621726636437
65,229,9.950176521039701
66,201,1.1937309197070858
66,202,5.603720172070926
66,228,16.843692575450827
67,227,3.6255702792747924
67,228,11.742028817570048
67,254,5.59145172103686
68,169,0.4008204484117134
68,170,0.4589214702030912
68,197,15.711230718828629
68,198,16.170152189031718
68,199,16.170152189031718
68,200,2.3311501223198743
68,227,13.839002066711835
68,228,2.365387828458185
69,170,16.420860533273846
69,171,0.14736887683897887
69,198,16.540541641204243
69,199,16.687910518043232
69,200,6.387507409557816
69,227,10.300403108485405
69,228,2.44112609209415
70,197,14.512723614000612
70,198,15.91178635044967
70,199,13.735859756244654
70,226,2.1759265942050234
70,227,15.911786350449676
70,228,2.327593786526658
71,171,4.606968952400632
71,172,5.776503589329501
71,199,13.73162159953907
71,200,13.578231925039045
71,227,5.92989326382954
71,228,2.8536702276115964
72,170,0.5117236699020782
72,171,12.426125503734433
72,198,5.285584095532708
72,199,17.711709599267156
72,200,9.765293001226036
72,227,7.946416598041106
72,228,2.5908885592128272
73,198,3.1146598528221143
73,199,17.395280378220207
73,200,5.716100055653831
73,227,11.679180322566372
73,228,2.544600941181583
74,197,7.697949292395057
74,198,16.285152803148925
74,199,16.285152803148918
74,200,2.119753240807318
74,227,14.165399562341609
74,228,2.3822102460655166
75,196,2.946918547918135
75,197,15.680611191126202
75,198,15.680611191126207
75,199,7.808339241099681
75,226,7.872271950026521
75,227,15.680611191126207
75,228,2.2937772273679546
76,225,1.7953638826184237
76,226,16.509562645449243
76,227,16.509562645449247
76,228,2.4150371671333
77,198,1.6821401794587405
77,199,3.9364883446356513
77,226,12.712470112263055
77,227,16.648958456898708
77,228,2.4354281413112835
78,225,0.5154504535902542
78,226,16.61094572093146
78,227,16.61094572093146
78,228,2.4298675960590064
79,224,1.7665225032633491
79,225,15.826191773570745
79,226,15.826191773570745
79,227,15.826191773570745
79,228,2.3150729167188415
80,228,13.017396037804884
80,255,15.13291050359345
81,228,14.010754325274407
81,229,16.41143766059973
81,230,4.125909645727974
81,257,12.285528014871756
81,258,7.676039342319114
82,228,19.076913138846866
83,201,1.9193107898496662
83,202,7.764339442494714
83,228,14.925705634352587
84,174,4.309544587094248
84,201,17.523930254120646
84,228,7.927968726729526
85,227,19.172387859841606
85,228,5.759330419570924
86,228,13.100940116924601
86,229,16.29576208369364
86,256,0.9911594844918498
87,228,13.048574269931759
87,255,10.135529042898783
88,201,5.59733001158941
88,202,10.532393010174
88,228,11.89587965487783
89,201,7.9931326662539215
89,228,12.419077473821822
90,201,19.15095749291557
90,228,9.054524795543776
91,227,15.658484587456705
91,228,6.104204721138298
92,200,0.6486717673804416
92,227,10.609888627689367
92,228,8.420465002601347
93,228,16.61558009697085
94,228,13.853882959726214
94,229,10.351729153133485
95,202,5.122554301220866
95,228,16.745288962299323
95,229,1.109586436699702
96,228,19.817248501672008
97,201,9.613080179489458
97,228,10.634933072768057
98,201,8.27607396721275
98,228,12.666657494998564
99,227,16.404577892094835
99,228,4.704316686450359
100,200,0.6434016939084595
100,227,11.766284230774561
100,228,6.827569539389655
101,202,5.369997721883835
101,228,17.815971117338268
101,229,0.6218545051944385
102,228,20.338582448301036
103,201,3.2673684234540192
103,202,7.669350280727494
103,228,13.891770204315195
104,174,4.4353598156787575
104,201,18.03553356766422
104,228,6.724100230032589
105,201,10.385628823508792
105,228,9.61201446748427
106,227,19.52420318202297
106,228,5.410268862825794
107,228,14.66546816251538
107,255,9.945981082492759
108,201,9.009676919800544
108,228,11.53602806381442
109,201,20.088354772004195
109,228,7.826981561220221
110,227,16.250592248971092
110,228,5.843839706377474
111,200,0.7852829653164572
111,227,10.91393253464557
111,228,8.071601165396995
112,228,14.522574679539575
112,229,10.52240516756228
113,202,6.023224946148031
113,228,17.1390367524748
113,229,0.1620788032630034
114,228,12.22773267278701
114,255,15.37533984374636
115,226,5.913146211400937
115,227,10.175799123406376
115,253,12.732258104432558
116,200,0.358180862437806
116,226,4.044939310942729
116,227,19.18209855200749
116,253,11.239451470411266
117,199,13.832084535522158
117,226,17.819840251258526
117,253,8.622934654701613
118,199,13.930883014225655
118,226,17.915189620480653
118,253,8.669073754074905
119,198,9.996597105652617
119,199,1.1205555209910978
119,226,18.746687287714753
119,253,9.071431460373203
120,198,1.1989088134909083
120,225,4.103132114795007
120,226,16.992310834135488
120,253,10.207982983897168
121,225,1.5021843245984603
121,226,11.55634363868602
121,253,13.535714954656937
122,225,4.543000988819995
122,252,10.271192133113168
122,253,13.18104470351773
123,177,9.545072562527075
123,203,10.636786552451479
123,204,11.97150257110283
124,203,5.096663016082899
124,230,4.2028125114905714
124,231,19.585351452724478
125,176,6.812806298742813
125,177,8.878492367103684
125,203,15.96968719777574
126,203,12.529355979208628
126,204,6.08975524093592
127,203,3.1763525818327016
127,230,18.030409507131786
128,176,15.986082997160167
128,203,15.211625207413295
129,176,4.2889834374973255
129,203,18.22786827726183
130,148,0.5786911325159961
130,175,20.030351381667604
130,202,2.2986336085657797
130,203,15.146201568641084
131,175,6.340147335792242
131,202,9.177409839768812
131,203,13.11206421783692
132,203,3.6630544804126006
132,230,5.947201590582936
132,231,20.479866244835204
132,232,1.9511214972450421
132,259,3.7514101371281297
133,203,6.933713145985024
133,230,1.3731570965714897
133,231,17.702295362784824
133,232,7.996403321022214
134,203,7.852486869169353
134,204,16.733984982488987
134,205,10.13717118641127
135,177,3.7701571587411293
135,178,5.851678552238628
135,203,9.443745057704925
135,204,16.354867003292977
136,203,2.8174748013405964
136,230,12.58951322742804
136,231,9.237853463400773
136,258,2.5496430575178413
137,203,3.8977563425429227
137,230,10.446745851665517
137,231,7.112142894910153
138,203,7.872692921491178
138,230,2.953394685999526
138,231,10.540410424490194
139,203,10.483528845652625
139,204,13.133060819842456
140,176,10.27332405816325
140,203,16.196857109460495
141,203,2.681598470703599
141,230,19.51949715960191
142,203,6.582143718435057
142,230,7.106194993678259
142,231,5.3773514202858275
143,203,15.957688919442303
144,203,17.58139475661136
145,203,2.587198393385606
145,229,1.3538521636697998
145,230,18.689531368094197
145,256,5.416250648130649
146,203,3.490533897762
146,229,15.791444846974095
146,230,9.104756998001383
147,202,7.572062477764843
147,203,14.528177930243377
148,175,15.37323702056483
148,176,2.429901715851717
148,203,16.539934621034345
149,203,3.0721423719773155
149,229,14.737619954157918
149,230,9.062691604146941
149,255,1.9972155191458585
149,256,8.126104941186469
150,203,8.708289173579638
150,230,7.722490306133744
151,202,12.28332618143257
151,203,11.418819194162447
152,201,3.7518946275682494
152,202,17.44558125178979
152,203,9.259175094018126
153,201,0.13189171813080067
153,202,19.74952651115313
153,203,10.481985171572274
154,200,0.0009101642234160675
154,201,16.82899217169826
154,202,16.82899217169826
154,203,8.931922813269882
155,203,15.512483639799472
156,202,0.9087046812011407
156,203,9.2573455915931
156,228,5.7436392783262855
156,229,16.533429532069334
157,203,9.281197017364088
157,204,19.778627343890268
157,205,1.4771209553605955
158,203,3.8647138577943143
158,230,5.970018285724323
158,231,20.958234345172656
158,232,0.7739499400909352
159,203,8.489980356679522
159,204,7.541873813905406
159,231,10.550637024680697
159,232,1.5523400028263845
160,203,4.800920023843894
160,229,10.978445440683197
160,230,7.662557868929558
161,202,14.177784063614586
161,203,10.240984167011069
162,174,6.076927135308989
162,175,9.632104320914841
162,202,11.446670959038116
162,203,11.187478838775975
163,203,2.849613987907233
163,229,12.442340450410802
163,230,9.634012960726334
163,255,6.331280464283993
163,256,11.07855920188316
164,203,2.6211748968854938
164,230,12.847581961678312
164,231,7.459022238612399
164,258,7.9593360604508545
165,451,2.733199999330409
165,452,0.41968050501974236
165,479,16.41868358816298
165,506,14.3428047692967
166,453,1.9701796257809556
166,479,9.991472893114423
166,480,6.201418816621424
166,506,14.145560647173205
167,455,1.4011372155312567
167,480,0.3059755879735613
167,481,18.077786069184704
167,482,9.89080935522505
167,506,6.927895179638069
167,507,17.77181048121117
168,481,12.216922499622656
168,482,14.748461012738334
168,506,6.580951557418673
168,507,17.17246455118826
168,508,4.955542051565602
169,481,16.145996534431443
169,482,8.384807387461489
169,506,6.801468630789816
169,507,17.747886143697723
169,508,1.601889609266253
170,480,1.7982394377352573
170,481,13.142633064483164
170,506,7.160169161199757
170,507,16.885646931646164
171,480,3.8096343168166986
171,481,6.8681466924216545
171,506,7.434579186108264
171,507,15.590302973790495
172,480,2.76606901948096
172,481,18.728266850061317
172,482,3.8468104660360765
172,506,7.177176958337952
172,507,15.96219783058039
173,480,8.151957321157129
173,481,11.242034497670383
173,506,7.8994435052747916
173,507,12.461006075530486
174,455,4.565376014882837
174,480,3.698341562697457
174,481,18.924408295395803
174,482,3.1090308902933557
174,506,7.252343650125314
174,507,15.226066732698348
175,454,3.8695727417543275
175,455,2.030600619715735
175,480,7.271763726210238
175,481,16.229677860968817
175,506,7.702574907792502
175,507,12.827486876512868
176,454,10.931566004449726
176,455,0.18890168928680345
176,480,10.962275481323886
176,481,10.630029304856114
176,506,8.262984838794656
176,507,10.599319827981956
177,454,9.639504998880437
177,480,13.624726121653005
177,481,6.962473946086647
177,506,8.757364939804589
177,507,9.226914355943906
178,455,1.7007975654773386
178,480,1.0908138671912366
178,481,18.25846185647399
178,482,8.312951608562003
178,506,6.997135014153666
178,507,17.167647989282752
179,455,0.0731483163658959
179,480,2.1719946176011997
179,481,18.550708671273792
179,482,6.164611757330753
179,506,7.109131875482113
179,507,16.378714053672564
180,480,4.895492762468163
180,481,7.6541885856213145
180,506,7.536593918954641
180,507,14.770643780362441
181,480,3.169845898221568
181,481,10.932088455059096
181,506,7.31298368391013
181,507,15.912797695134849
182,481,8.531024274271216
182,482,15.164598369853225
182,506,6.436163048082269
182,507,16.794650564516996
182,508,8.263626290245757
183,455,7.014170015798599
183,480,4.219554788987213
183,481,19.05475385187272
183,482,2.0672145736243617
183,506,7.302295582787182
183,507,14.835199062885511
184,455,3.454978768255167
184,480,4.125425204998222
184,481,19.064570142037816
184,482,2.274824485696512
184,506,7.306057449923811
184,507,14.939144937039597
185,455,6.063919357134084
185,480,2.4671177289826995
185,481,18.564920155375596
185,482,5.539942792537448
185,506,7.114578099473719
185,507,16.0978024263929
186,480,1.5662173119939964
186,481,18.48641316942085
186,482,1.0820895622926145
186,506,7.0844921051222896
186,507,16.92019585742685
187,454,3.116653778715449
187,480,11.340638270748986
187,481,10.26957745166155
187,506,8.372146202575681
187,507,10.505804850234737
188,454,0.36078062298141955
188,480,7.476895100633625
188,481,16.04282747797271
188,506,7.763831577093782
188,507,12.782199860906294
189,454,3.4740305430723364
189,480,8.187062309052697
189,481,14.876504544526798
189,506,7.8501848069735
189,507,12.29736447054604
190,480,5.464511054614877
190,481,14.45797986078152
190,506,7.523763433903924
190,507,14.168145367934377
191,454,6.460844004666803
191,455,5.97547859617161
191,480,8.600499902070407
191,481,14.081501934550385
191,506,7.872380991019148
191,507,11.941846037146782
192,480,1.341226949286885
192,481,8.789254916436803
192,506,7.176879794820863
192,507,17.386264476442737
193,451,3.289837597179036
193,478,17.13189018422872
193,504,6.081714587394756
193,505,11.050175596833965
193,531,17.131890184228723
193,557,7.07486382740779
193,558,10.057026356820932
193,584,13.330016925369044
194,453,2.325779788806165
194,479,18.1948439428622
194,480,0.9207228653698052
194,505,12.2875722018159
194,506,6.8279946064161
194,531,6.380300460769652
194,532,12.73526634746235
194,557,0.47302871972335664
194,558,18.642538088508648
194,584,14.873480179456779
195,422,1.0765749455471527
195,449,15.25009891746784
195,476,15.25009891746784
195,503,15.250098917467872
195,530,15.25009891746784
195,557,15.25009891746784
195,584,11.865828843015635
196,421,6.559976608376524
196,448,15.359213482871041
196,475,15.359213482871107
196,502,15.359213482871107
196,529,3.7201292032023523
196,530,11.639084279668756
196,557,15.359213482871107
196,584,11.950728932146983
197,420,11.80353918575151
197,447,16.10951980819122
197,474,15.13490036725357
197,475,0.9746194409376459
197,502,16.10951980819122
197,529,16.10951980819122
197,556,11.399772330853319
197,557,4.709747477337898
197,584,12.53452884611883
198,419,14.196634186101518
198,446,15.559121868936545
198,447,1.3035891657643464
198,474,16.86271103470089
198,501,16.13839227016641
198,502,0.7243187645344809
198,529,16.86271103470089
198,556,16.717662671396326
198,557,0.14504836330456483
198,584,13.120573450038671
199,393,5.886849442975655
199,420,15.648205740206846
199,447,8.003181002962247
199,448,7.645024737244488
199,475,15.648205740206846
199,502,15.648205740206732
199,529,15.648205740206846
199,556,4.84169944273554
199,557,10.806506297471193
199,584,12.17558863181588
200,393,5.8945388615934915
200,420,15.608977991834633
200,447,4.5533125504599115
200,448,11.055665441374723
200,475,15.608977991834633
200,502,15.608977991834745
200,529,15.608977991834633
200,556,3.8731145874147663
200,557,11.735863404419868
200,584,12.145066223364616
201,422,2.988868704530729
201,449,15.271037416076974
201,476,15.271037416077018
201,503,15.271037416076974
201,530,15.271037416077018
201,557,15.271037416076974
201,584,11.882120713781237
202,449,14.49914323259546
202,476,15.28791201861761
202,503,15.287912018617565
202,530,15.28791201861761
202,557,15.28791201861761
202,584,11.895250539799047
203,422,2.626423068617627
203,449,15.242522828426996
203,476,15.242522828426996
203,503,15.242522828427026
203,530,15.242522828426996
203,557,15.242522828426996
203,584,11.85993402381844
204,422,5.731460806299639
204,449,15.213472440588824
204,476,15.2134724405888
204,503,15.213472440588824
204,530,15.213472440588824
204,557,15.213472440588824
204,584,11.837330437325198
205,422,9.493133055183698
205,449,15.178010078669484
205,476,15.178010078669484
205,503,15.17801007866949
205,530,15.178010078669484
205,557,15.178010078669484
205,584,11.809737808635969
206,394,3.8011039416347177
206,421,15.235110850696492
206,448,15.235110850696492
206,475,15.235110850696492
206,502,3.6324090385200516
206,503,11.60270181217644
206,530,15.235110850696492
206,557,15.235110850696492
206,584,11.854166896692623
207,481,11.60545718478124
207,482,8.955312174552157
207,507,17.741358694984783
207,508,7.35000040782783
207,532,4.921802612578896
207,533,18.95545759260907
207,534,1.2140988976242872
207,558,11.057704122782438
207,559,14.033654980030173
207,584,11.625383669407753
207,585,7.89775346982663
208,481,13.042401468377689
208,506,3.8067973830104624
208,507,19.527784392428746
208,508,0.6938469629238957
208,532,8.307441728944472
208,533,15.720987009418282
208,558,12.808086074878796
208,559,11.220342663484308
208,584,11.976391741868246
208,585,6.71969831754995
209,480,2.5195254575699755
209,481,7.022143438299717
209,506,6.237538060015534
209,507,17.31539485637426
209,532,9.955550662461054
209,533,13.597382253928743
209,558,13.673563264906612
209,559,9.879369651483183
209,584,12.164758227289665
209,585,6.161357049037625
210,481,18.92540941157448
210,482,4.00628447909027
210,506,3.8859451506846145
210,507,19.50466898853384
210,508,0.5792595769593609
210,532,8.351149878328204
210,533,15.61872383784926
210,558,12.81635460597183
210,559,11.153519110205634
210,584,11.962215062796309
210,585,6.688314382562044
211,455,1.7881215497990217
211,456,2.231223334884432
211,481,8.607120113056396
211,482,16.939820656708125
211,507,15.42611867631341
211,508,10.120822093450753
211,532,3.5171750330636353
211,533,18.72794220650715
211,534,3.3018235301937406
211,558,10.336173596320645
211,559,15.210767173443516
211,584,11.485848464773104
211,585,8.391768610186503
212,455,3.2538591827172487
212,481,13.779710624369184
212,482,10.943685617450285
212,506,0.31283389381659515
212,507,19.095136486186206
212,508,5.315425861817024
212,532,5.941093649450213
212,533,18.78230259236961
212,558,11.569353405083476
212,559,13.154042836735991
212,584,11.71104874609709
212,585,7.525783081102732
213,455,4.2203011474556975
213,480,0.4805461998167416
213,481,19.58450018052901
213,482,3.7217925272217496
213,506,4.682884926855581
213,507,19.103953980712266
213,532,8.885223653894386
213,533,14.901615253673462
213,558,13.087562380933223
213,559,10.699276526634625
213,584,12.011175539281552
213,585,6.496937799595785
214,454,3.7120194531568385
214,455,2.0355874085692145
214,480,6.457150756031657
214,481,16.436591283654295
214,506,9.202282058906436
214,507,13.691459980779516
214,532,11.947413361780878
214,533,10.946328677904736
214,558,14.69254466465566
214,559,8.201197375030294
214,584,12.357144588918207
214,585,5.456066072155512
215,455,10.334617719748513
215,480,0.15090496203358797
215,481,19.540278428537597
215,482,4.128908639282689
215,506,4.430718563350213
215,507,19.389373466504008
215,532,8.710532164666803
215,533,15.10955986518742
215,558,12.990345765983427
215,559,10.829746263870792
215,584,11.984054335220847
215,585,6.549932662554168
216,454,1.22371389784297
216,455,10.204927635844648
216,480,4.452576768138796
216,481,18.712980406898417
216,506,7.6814396384349255
216,507,15.484117536602628
216,532,10.910302508730753
216,533,12.25525466630646
216,558,14.13916537902654
216,559,9.026391796010673
216,584,12.22717622404882
216,585,5.797528925714847
217,454,5.683780233213381
217,455,5.845794136024103
217,480,8.041753511022556
217,481,14.610766002820808
217,506,10.39972678883207
217,507,12.25279272501163
217,532,12.757700066641284
217,533,9.89481944720208
217,558,15.115673344450459
217,559,7.536846169392904
217,584,12.446646842354475
217,585,5.178872891583728
218,454,11.179258074331202
218,455,0.18195768912693494
218,480,12.470022707586304
218,481,9.589735952052656
218,506,13.760787340841693
218,507,8.298971318797596
218,532,15.051551974096755
218,533,7.0082066855422065
218,558,16.342316607351854
218,559,5.717442052287105
218,584,12.73762571041771
218,585,4.426677419032043
219,454,10.107961036290206
219,480,16.286571186325578
219,481,5.301115749382381
219,506,16.664576796385223
219,507,4.923110139322735
219,532,17.042582406444872
219,533,4.545104529263088
219,558,17.420588016504517
219,559,4.1670989192034416
219,584,13.00789926657717
219,585,3.789093309143795
220,454,11.425434639398988
220,455,5.087531545573319
220,480,12.666235466610798
220,481,9.352473704366869
220,506,13.907036293822607
220,507,8.111672877155058
220,532,15.14783712103442
220,533,6.870872049943247
220,558,16.38863794824627
220,559,5.630071222731398
220,584,12.743092861986604
220,585,4.389270395519587
221,454,16.41585994066939
221,480,18.116333529476407
221,481,3.233234273128764
221,506,18.054601058008902
221,507,3.294966744596269
221,532,17.992868586541718
221,533,3.3566992160637743
221,558,17.931136115074214
221,559,3.418431687530961
221,584,13.131552183896885
221,585,3.480164158998466
222,427,0.8443311929309584
222,428,0.11695547784705355
222,453,0.07754083444408023
222,454,20.91924876948859
222,480,20.996789603932356
222,506,20.307540079889517
222,507,0.6892495240431514
222,532,19.54074972140229
222,533,1.4560398825300702
222,558,18.773959362915328
222,559,2.222830241017343
222,584,13.347605345154733
222,585,2.9896205995042204
223,453,1.4541560229169241
223,454,19.076407205407065
223,479,0.3936783682904643
223,480,20.47113346961619
223,506,20.864811837906657
223,532,20.198012551570702
223,533,0.6667992863359548
223,558,19.137534896944285
223,559,1.7272769409623736
223,584,13.446781813007558
223,585,2.787754595588793
224,427,5.840616144627834
224,453,9.742227140333933
224,454,10.352961767662253
224,479,6.91267941401838
224,480,13.182509493977804
224,505,4.083131687702532
224,506,16.012057220293354
224,531,1.2535839613869808
224,532,18.841604946609202
224,558,20.095188907996185
224,584,14.059742825618489
224,585,1.575963764928613
225,455,0.0656896248557654
225,481,17.687237218860062
225,482,6.458467378436485
225,506,3.0280713293695647
225,507,19.40243524339352
225,508,1.7151980245334606
225,532,7.771340683272589
225,533,16.374363914023956
225,558,12.514610037175617
225,559,11.631094560120932
225,584,11.899515098661457
225,585,6.8878252062178715
226,480,3.7212511828345454
226,481,7.760989205793203
226,506,7.144535380893267
226,507,16.219291399991615
226,532,10.567819578951681
226,533,12.796007201932857
226,558,13.991103777010059
226,559,9.37272300387448
226,584,12.229536373308365
226,585,5.949438805816064
227,481,1.1459336262060007
227,482,16.51140372210953
227,507,9.72522715496909
227,508,17.140291243010807
227,532,0.01829581451577383
227,533,18.28622486921681
227,534,8.560997714247687
227,558,8.597589343278864
