cellid,cellname,mptLat,mptLon,mptX,mptY,mptZ,UTMzone,c_a_erg,c_cap_mean,c_cap_med,c_cap_sig
174,c.174,23.37285649,120.2364945,217.5,2587.5,25,51N,-0.008798,-1.126347035446162,-0.8274434638452418,0.870417803087965
175,c.175,23.50819212,120.2336766,217.5,2602.5,25,51N,-0.008798,-2.473680845565244,-1.039726937376565,2.947648852262933
176,c.176,23.64352508,120.2308376,217.5,2617.5,25,51N,-0.008798,-1.1139845091524152,-0.7711106985813189,1.0544373977389188
177,c.177,23.77885536,120.2279773,217.5,2632.5,25,51N,-0.008798,-1.5271963489130562,-1.740819133837305,1.2990953277238266
178,c.178,23.91418293,120.2250957,217.5,2647.5,25,51N,-0.008798,-0.9640719046582639,-0.9281264300246448,0.9920530390428712
193,c.193,22.29247041,120.4037478,232.5,2467.5,25,51N,-0.008798,-0.3127864855907522,-0.248564668045954,0.1864988432088252
194,c.194,22.42784302,120.401236,232.5,2482.5,25,51N,-0.008798,-1.6546398065373136,-1.2239079815966605,1.3359209281059248
195,c.195,22.5632131,120.3987049,232.5,2497.5,25,51N,-0.008798,-0.7781674876028494,-0.19174259961456752,1.0310322144761295
196,c.196,22.69858062,120.3961543,232.5,2512.5,25,51N,-0.008798,-1.4928379674635974,-0.2271283970646225,1.933099744940823
197,c.197,22.83394558,120.3935843,232.5,2527.5,25,51N,-0.008798,-0.9395191617355095,-0.5623620365265324,1.008547805655101
198,c.198,22.96930797,120.3909946,232.5,2542.5,25,51N,-0.008798,-0.9807222479532273,-0.6296943755237041,1.2742357842975487
199,c.199,23.10466777,120.3883853,232.5,2557.5,25,51N,-0.008798,-1.3612423743632898,-0.9597065388382391,1.4640539845016258
200,c.200,23.24002496,120.3857563,232.5,2572.5,25,51N,-0.008798,-1.2750369337861294,-0.23142269864420445,1.7635093555495671
201,c.201,23.37537955,120.3831074,232.5,2587.5,25,51N,-0.008798,-0.1494920872899371,-0.1534276356443915,0.08940931707984716
202,c.202,23.5107315,120.3804386,232.5,2602.5,25,51N,-0.008798,-0.926632516187946,-0.2252243862006034,1.794984288736986
203,c.203,23.64608082,120.3777497,232.5,2617.5,25,51N,-0.008798,-0.5626536372461552,-0.3199674978135154,0.5293994878609046
204,c.204,23.78142748,120.3750408,232.5,2632.5,25,51N,-0.008798,-1.1206732044962986,-0.17691797510622398,1.897613773346653
205,c.205,23.91677148,120.3723116,232.5,2647.5,25,51N,-0.008798,-2.5933645535396677,-2.5890658712021324,1.8422037436889838
206,c.206,24.0521128,120.3695621,232.5,2662.5,25,51N,-0.008798,-0.9375681225835292,-0.23917959126642863,1.6779819185633287
218,c.218,22.02395077,120.5539155,247.5,2437.5,25,51N,-0.008798,-1.6963195441345893,-1.2984877087414954,1.5860099965853727
219,c.219,22.15934356,120.5515803,247.5,2452.5,25,51N,-0.008798,-0.9431463443006901,-0.37845306383655425,1.4398536867385945
220,c.220,22.29473386,120.549227,247.5,2467.5,25,51N,-0.008798,-1.8156056606055615,-2.205484034676373,1.1513820465001614
221,c.221,22.43012167,120.5468556,247.5,2482.5,25,51N,-0.008798,-0.4267994535653866,-0.35950201826109357,0.4286057214652578
222,c.222,22.56550698,120.5444659,247.5,2497.5,25,51N,-0.008798,-1.0257263995274395,-0.4680603556656863,1.7805953458615948
223,c.223,22.70088976,120.5420579,247.5,2512.5,25,51N,-0.008798,-1.5501078309158685,-0.3121248962704261,2.0730259852099713
224,c.224,22.83627001,120.5396315,247.5,2527.5,25,51N,-0.008798,-0.6602134642821385,-0.38139751786220144,0.6541646072509055
225,c.225,22.97164771,120.5371866,247.5,2542.5,25,51N,-0.008798,-0.459690699790735,-0.18973521061030624,0.5881123991082067
226,c.226,23.10702286,120.5347232,247.5,2557.5,25,51N,-0.008798,-1.3994781335115751,-0.3933482068546946,1.6767894277025834
227,c.227,23.24239543,120.5322411,247.5,2572.5,25,51N,-0.008798,-1.1032969199462994,-0.2514373769297055,1.5900998605217724
228,c.228,23.37776542,120.5297402,247.5,2587.5,25,51N,-0.008798,-0.9454555842561018,-0.6542290735933036,1.0868843908581132
229,c.229,23.51313281,120.5272205,247.5,2602.5,25,51N,-0.008798,-0.6167736181181677,-0.20331223999682999,1.0085013651784327
230,c.230,23.6484976,120.524682,247.5,2617.5,25,51N,-0.008798,-0.4755763086473827,-0.34388262734033614,0.4807715047113997
231,c.231,23.78385976,120.5221244,247.5,2632.5,25,51N,-0.008798,-0.3901852196208832,-0.16256858980048516,0.39542409727398514
232,c.232,23.91921929,120.5195478,247.5,2647.5,25,51N,-0.008798,-0.22353536957677606,-0.18457478739160235,0.20952486504197498
233,c.233,24.05457617,120.516952,247.5,2662.5,25,51N,-0.008798,-1.2790690114797845,-0.486949623841821,1.3894411765286017
234,c.234,24.18993039,120.5143369,247.5,2677.5,25,51N,-0.008798,-0.6865525019632047,-0.7013995393295962,0.45622800126137625
235,c.235,24.32528195,120.5117025,247.5,2692.5,25,51N,-0.008798,-2.3376199650145284,-2.5280576255876457,1.5554958920692061
244,c.244,21.89064592,120.701315,262.5,2422.5,25,51N,-0.008798,-2.115037602874828,-0.19758939710217888,2.887316372064916
245,c.245,22.02605542,120.6991351,262.5,2437.5,25,51N,-0.008798,-1.1427239761957608,-0.3304215544454406,1.2657878498295065
246,c.246,22.16146249,120.6969383,262.5,2452.5,25,51N,-0.008798,-0.5997116316881554,-0.36776403038004457,0.7503429102565234
247,c.247,22.29686709,120.6947244,262.5,2467.5,25,51N,-0.008798,-2.2242907100094826,-0.717433182551606,2.8391217054922357
248,c.248,22.43226923,120.6924934,262.5,2482.5,25,51N,-0.008798,-1.0579482063408099,-0.2610707003240238,1.2207357183745322
249,c.249,22.56766889,120.6902453,262.5,2497.5,25,51N,-0.008798,-0.8653633510955089,-0.800149441055625,1.1992233941118797
250,c.250,22.70306605,120.68798,262.5,2512.5,25,51N,-0.008798,-1.2527179203105956,-0.2704416320536809,1.9771487546787745
251,c.251,22.83846071,120.6856973,262.5,2527.5,25,51N,-0.008798,-1.1224129362447754,-0.4941117581299815,1.1363445743031255
252,c.252,22.97385285,120.6833972,262.5,2542.5,25,51N,-0.008798,-1.594498468786718,-0.7414454271524374,1.8169931386583427
253,c.253,23.10924246,120.6810797,262.5,2557.5,25,51N,-0.008798,-0.7584916495397513,-0.24319179044134068,0.8142874923897311
254,c.254,23.24462953,120.6787446,262.5,2572.5,25,51N,-0.008798,-0.6106509982339788,-0.38363233130749125,0.6157086051081052
255,c.255,23.38001404,120.6763919,262.5,2587.5,25,51N,-0.008798,-0.7971060766383338,-0.17261209659321558,0.9353996086020347
256,c.256,23.51539598,120.6740214,262.5,2602.5,25,51N,-0.008798,-0.5381917271364705,-0.4028851127320683,0.7590846801271628
257,c.257,23.65077534,120.6716332,262.5,2617.5,25,51N,-0.008798,-0.7969645816356029,-0.2425966712573603,1.2183991789710908
258,c.258,23.78615211,120.6692272,262.5,2632.5,25,51N,-0.008798,-0.9448275023730472,-0.28455362149096325,1.3587459835393452
259,c.259,23.92152627,120.6668032,262.5,2647.5,25,51N,-0.008798,-0.5517805844191117,-0.21765947061144472,0.8330819119162355
260,c.260,24.05689782,120.6643611,262.5,2662.5,25,51N,-0.008798,-1.9623800884966278,-0.4345960757036596,2.3123325035127427
261,c.261,24.19226674,120.6619009,262.5,2677.5,25,51N,-0.008798,-1.12529319443889,-0.4235805480339306,1.541136137558518
262,c.262,24.32763302,120.6594226,262.5,2692.5,25,51N,-0.008798,-0.38115534779940496,-0.3347595031448911,0.3177279430171176
263,c.263,24.46299665,120.6569259,262.5,2707.5,25,51N,-0.008798,-1.1935570372110569,-0.21058621921524537,1.7810485418237514
264,c.264,24.59835761,120.6544109,262.5,2722.5,25,51N,-0.008798,-1.1284625852334274,-0.44826438072164276,1.0758417713410589
270,c.270,21.75718337,120.8484411,277.5,2407.5,25,51N,-0.008798,-1.0494355571598073,-0.6245454055723958,0.8316165966138666
271,c.271,21.89260866,120.8464143,277.5,2422.5,25,51N,-0.008798,-0.9680581367622689,-0.44476508838349527,1.7650803137887725
272,c.272,22.02803154,120.8443717,277.5,2437.5,25,51N,-0.008798,-1.4953680345474394,-1.0145582698963012,1.8641302394003147
273,c.273,22.16345201,120.8423133,277.5,2452.5,25,51N,-0.008798,-1.170896469289647,-1.1700142879704538,0.934368766357515
274,c.274,22.29887004,120.8402389,277.5,2467.5,25,51N,-0.008798,-2.197379113667718,-0.7105378550668469,2.870147531346654
275,c.275,22.43428563,120.8381484,277.5,2482.5,25,51N,-0.008798,-0.7128522883131995,-0.4794055791184928,0.7231881416633222
276,c.276,22.56969877,120.836042,277.5,2497.5,25,51N,-0.008798,-0.6976715956593188,-0.5942178898730708,0.7745359020306578
277,c.277,22.70510943,120.8339193,277.5,2512.5,25,51N,-0.008798,-0.6040688463998894,-0.5303739801028594,0.45964327889976236
278,c.278,22.84051762,120.8317804,277.5,2527.5,25,51N,-0.008798,-0.8952820801074581,-0.281827862413703,1.3728789686776388
279,c.279,22.97592331,120.8296252,277.5,2542.5,25,51N,-0.008798,-0.4413503542712648,-0.42909993137299385,0.6176383181210159
280,c.280,23.1113265,120.8274537,277.5,2557.5,25,51N,-0.008798,-0.44946920638795024,-0.3044528641776681,0.5813672830779754
281,c.281,23.24672718,120.8252657,277.5,2572.5,25,51N,-0.008798,-0.7277670278316581,-0.178523993987159,1.5225130986416129
282,c.282,23.38212532,120.8230612,277.5,2587.5,25,51N,-0.008798,-0.670425778788702,-0.5699226278427332,0.9158049332501722
283,c.283,23.51752092,120.8208401,277.5,2602.5,25,51N,-0.008798,-0.42606765969724975,-0.25428273621195124,0.44908916351489025
284,c.284,23.65291397,120.8186024,277.5,2617.5,25,51N,-0.008798,-2.1197047242059175,-0.5595014558965878,2.3152226948335315
285,c.285,23.78830446,120.8163479,277.5,2632.5,25,51N,-0.008798,-0.3235141726774976,-0.1464282231203441,0.46576773939463956
286,c.286,23.92369237,120.8140765,277.5,2647.5,25,51N,-0.008798,-1.7913243543873545,-0.16438439189042248,2.0902578109996086
287,c.287,24.05907769,120.8117883,277.5,2662.5,25,51N,-0.008798,-0.9810860040968794,-0.6752285802808057,1.1939798285002954
288,c.288,24.1944604,120.8094831,277.5,2677.5,25,51N,-0.008798,-0.9395936343726964,-0.5070986926111999,1.083971587049842
289,c.289,24.32984051,120.8071609,277.5,2692.5,25,51N,-0.008798,-0.6952656821442913,-0.34423960698484213,0.6444737769744932
290,c.290,24.46521799,120.8048215,277.5,2707.5,25,51N,-0.008798,-0.7837995747110978,-0.4964348703964724,1.2051370880635175
291,c.291,24.60059284,120.8024649,277.5,2722.5,25,51N,-0.008798,-0.5543237991759712,-0.43026738819458565,0.40560476535862394
292,c.292,24.73596504,120.8000911,277.5,2737.5,25,51N,-0.008798,-1.3713517011765095,-1.390527956116721,1.2765761516542404
297,c.297,21.75900589,120.9934198,292.5,2407.5,25,51N,-0.008798,-1.7436876503587826,-0.8491492625739394,2.2453553239358444
298,c.298,21.89444367,120.9915294,292.5,2422.5,25,51N,-0.008798,-1.7649286277767569,-1.8335391775848247,1.9983563718936195
299,c.299,22.02987906,120.9896242,292.5,2437.5,25,51N,-0.008798,-1.1898745042257217,-0.5771330855417732,1.711750539212122
300,c.300,22.16531205,120.9877042,292.5,2452.5,25,51N,-0.008798,-0.9650539309765763,-0.3114470649608456,1.1602295575933328
301,c.301,22.30074264,120.9857693,292.5,2467.5,25,51N,-0.008798,-1.3682450734582505,-1.010009901000068,1.1004648788933273
302,c.302,22.43617081,120.9838195,292.5,2482.5,25,51N,-0.008798,-2.194194891244949,-1.1181811607634184,2.0225565191084325
303,c.303,22.57159655,120.9818547,292.5,2497.5,25,51N,-0.008798,-1.1506481013549672,-0.9590654633085526,0.8451731010031649
