Inference for Stan model: anon_model_2bcafdf2c8909f974977673c3a5d5c71.
4 chains, each with iter=20; warmup=10; thin=1; 
post-warmup draws per chain=10, total post-warmup draws=40.

               mean se_mean     sd    2.5%     25%     50%     75%    97.5%  n_eff   Rhat
z_1e[32]       0.53     nan   0.92    -0.6   -0.48    0.46    1.03      2.0    nan   3.82
z_1e[33]      -0.54     nan   0.96   -1.92   -1.18    -0.9    0.58     1.02    nan   5.63
z_1e[34]       0.13     nan   1.11   -2.15   -0.09    0.37    0.69     1.62    nan   4.35
z_1e[35]      -0.35     nan    0.8   -1.26   -1.22   -0.34    0.45     1.09    nan   3.96
z_1e[36]      -0.18    0.87   1.34   -1.89   -1.61    0.27    0.82      1.9      2   3.77
z_1e[37]       0.44    0.55   0.84   -0.86   -0.59    0.55    1.06     1.73      2   3.01
z_1e[38]       0.78     nan   0.79   -0.81    0.05     0.9    1.48      1.6    nan   5.06
z_1e[39]        1.0     nan   0.51   -0.17    0.85    1.09    1.35     1.95    nan   1.87
z_1e[40]       -0.4     nan   1.15   -1.86   -1.45   -0.89    0.64     1.84    nan   4.11
z_1e[41]       0.45     nan    1.0   -1.42   -0.22    0.33     1.3     1.47    nan   5.67
z_1e[42]      -1.57     nan   0.39   -2.32   -1.74   -1.62   -1.39     -0.7    nan   2.73
z_1e[43]       1.04     nan   0.56    0.23    0.48    0.83    1.53      2.0    nan   2.05
z_1e[44]       0.19     nan    0.9   -0.73   -0.72    0.08    1.29     1.45    nan    8.8
z_1e[45]       0.27     nan   1.31   -1.98    -0.6    0.48    1.52     1.57    nan   8.94
z_1e[46]      -0.38     nan   1.26   -1.45   -1.18   -1.13    0.64     1.81    nan   9.64
z_1e[47]      -0.21     nan   0.71   -1.66    -0.8    0.08    0.23     0.73    nan   2.08
z_1e[48]      -0.27     nan   1.29   -1.66   -1.26   -0.98    1.28     1.71    nan    6.0
z_1e[49]        0.4    0.62   0.93   -0.47   -0.24 -1.3e-3     0.7      2.1      2   4.09
z_1e[50]      -0.07     nan   0.65   -1.45   -0.64    0.01    0.42     0.92    nan   1.98
z_1e[51]      -0.91     nan   0.89   -1.99   -1.75   -0.91   -0.27     0.52    nan   8.16
z_1e[52]      -0.39     nan   1.11   -1.43   -1.25   -0.62     0.8     1.48    nan   5.61
z_1e[53]      -0.51     nan   0.43   -1.31   -1.09   -0.36   -0.21      0.1    nan   1.84
z_1e[54]       0.56     nan   1.12   -0.65   -0.59   -0.03    1.81     2.24    nan   3.13
z_1e[55]      -0.77     nan   0.78   -1.94   -1.51   -0.59   -0.01      0.1    nan   5.23
z_1e[56]      -0.27     nan   0.87   -1.56   -1.12    -0.1    0.53     0.77    nan   2.97
z_1e[57]       0.24     nan   0.51   -1.14   -0.14    0.35    0.61     1.01    nan   1.24
z_1e[58]      -0.01    0.73   1.07   -1.31   -0.95    -0.4    1.12     1.38      2   7.45
z_1e[59]       0.16     nan    1.5   -1.77   -1.54    0.33     1.5     2.26    nan   8.04
z_1e[60]       0.37    0.44   0.69   -0.51   -0.25    0.24    0.88     1.51      2   3.89
z_1e[61]      -0.42     nan   0.83   -1.55   -1.15   -0.42    0.07     1.26    nan   6.65
z_1e[62]       0.73     nan   1.32   -1.29    0.15    0.28    1.91     2.69    nan   5.69
z_1e[63]      -0.03     nan   1.03   -1.47   -0.97   -0.36     1.1     1.41    nan   4.29
z_1e[64]       0.35     nan   1.02   -1.01   -0.94    0.44    1.29     1.54    nan   7.22
z_1e[65]       0.26     nan   1.21   -1.85   -0.72    0.46     1.1     1.92    nan   6.31
z_1e[66]      -0.37     nan   0.78   -1.85   -1.09    0.05     0.1     0.32    nan   3.67
z_1e[67]       0.86     nan   1.15   -1.08   -0.26    1.25    1.73     2.05    nan   4.93
z_1e[68]       0.62    0.35   0.61   -0.74     0.1    0.74    0.85     1.42      3   2.15
z_1e[69]       0.66     nan   1.12   -0.65   -0.46    0.24    1.86     1.96    nan   5.89
z_1e[70]       0.64     nan   1.14   -1.15   -0.38    0.78    1.78      1.9    nan   8.63
z_1e[71]       0.43     nan   1.02   -1.31   -0.63     0.9    1.35     1.59    nan   4.85
z_1e[72]      -0.44     0.7   1.04   -1.76   -1.54   -0.12    0.49     0.95      2   7.31
z_1e[73]      -0.12     nan   1.09   -1.78   -1.12    0.16     0.6     1.44    nan  11.39
z_1e[74]       0.23     nan   0.92   -1.33   -0.82     0.5    0.91     1.62    nan   6.98
z_1e[75]      -0.03     nan   1.18   -1.53   -1.12   -0.15    0.98     1.89    nan   9.53
z_1e[76]       0.82     nan   0.35    0.08    0.53    0.94    0.98      1.5    nan   2.22
z_1e[77]       1.08     nan    1.2   -0.86   -0.13    1.52    1.67      3.1    nan   5.44
z_1e[78]      -0.02     nan   1.17   -1.03   -0.93   -0.38    0.47      2.3    nan    6.1
z_1e[79]       0.37     nan   0.58   -1.05    0.06    0.22    0.63     1.45    nan   2.98
z_1e[80]       0.44     nan   1.43   -1.94   -1.09    1.06    1.47     1.86    nan   6.06
z_1e[81]       -0.1     nan   1.16   -2.01    -1.1   -0.29     1.1     1.36    nan   6.77
z_1e[82]       -1.0    0.41   0.65   -1.67   -1.66   -0.96   -0.39     0.16      2    3.0
z_1e[83]        1.2     nan   1.58   -0.72   -0.33    1.47    2.17     4.55    nan   4.54
z_1e[84]       0.84     nan   0.89   -0.68   -0.47    1.25    1.51     1.66    nan   2.65
z_1e[85]       0.56     nan   0.81   -0.96    0.39    0.81    1.05     1.41    nan    3.6
z_1e[86]        0.9    0.53   0.78   -0.74    0.25    1.14    1.52     1.72      2   6.37
z_1e[87]       0.17     nan   0.87   -1.36   -0.66    0.43    1.02     1.21    nan   9.08
z_1e[88]      -0.01     nan   0.67   -1.47   -0.65   -0.03    0.57     0.87    nan   1.77
z_1e[89]       0.17     nan   0.71   -1.35   -0.53    0.44    0.59     1.39    nan    2.3
z_1e[90]      -0.14     nan   1.19   -1.83   -1.26   -0.15    0.81     1.53    nan   9.92
z_1e[91]      -0.56     nan   0.64   -1.36   -1.21   -0.44    0.18      0.3    nan   3.82
z_1e[92]      -0.85     nan    0.6   -1.88   -1.41   -0.89   -0.33     0.32    nan   1.51
z_1e[93]       0.45     nan   0.68   -0.88   -0.21    0.73    1.01     1.27    nan    2.9
z_1e[94]       0.25    0.66   0.99   -0.85   -0.66    0.06    1.19     1.83      2   5.25
z_1e[95]      -0.59     nan   0.82   -1.66   -1.16   -0.66    0.26     0.73    nan   4.79
z_1e[96]      -0.48     nan   1.24   -1.84   -1.43   -0.95    0.98      2.0    nan    5.1
z_1e[97]       0.79     nan   0.82   -0.71  3.1e-3    1.17    1.35     1.83    nan   7.75
z_1e[98]      -0.13     nan   0.95   -1.52   -0.51   -0.33    0.75     1.31    nan   5.84
z_1e[99]       1.86    0.13   0.31    0.96    1.64    1.87    2.03     2.27      6   1.36
z_1e[100]     -1.05     nan    0.5   -1.86    -1.5   -1.03   -0.63    -0.06    nan   3.13
z_1e[101]     -0.41    0.85   1.31   -1.97   -1.65    -0.1    1.11     1.61      2    3.5
z_1e[102]      0.01    0.64   0.96    -1.2   -0.91   -0.55    1.01      1.4      2   4.59
z_1e[103]      0.06     nan   1.43   -1.63   -1.32   -0.55    1.13     2.04    nan   4.24
z_1e[104]       0.7     nan   1.23   -1.42   -0.56    1.04    1.67     2.01    nan   4.94
z_1e[105]     -0.25     nan   1.08   -1.95   -0.66   -0.44     1.1      1.3    nan   3.13
z_1e[106]      0.24     nan   0.99   -0.87   -0.81     0.3    1.32     1.63    nan   3.99
z_1e[107]     -0.14     nan   0.54   -1.29    -0.6   -0.02    0.46     0.46    nan   2.22
z_1e[108]      -0.4     nan   1.17   -2.02   -1.67    -0.4    1.04     1.37    nan    4.9
z_1e[109]      0.17     nan   1.14   -1.94   -0.42    0.47    0.54      1.9    nan   4.89
z_1e[110]      0.75     nan    0.9   -1.02   -0.27    0.86    1.61     1.78    nan   2.28
z_1e[111]      0.32     nan   1.04   -1.02   -0.76    0.55    1.17     1.93    nan   5.64
z_1e[112]      0.13     nan    0.8   -1.02   -0.43   -0.32    0.96     1.33    nan   4.33
z_1e[113]      0.03     nan   1.02   -1.46   -0.48   -0.42    1.09     1.58    nan   4.19
z_1e[114]     -0.26     nan   1.24   -1.59   -1.15   -1.12    1.12     1.78    nan   3.88
z_1e[115]     -0.07     nan   0.76   -1.44   -0.39   -0.16    0.77      1.3    nan   2.02
z_1e[116]     -0.34    0.77    1.2   -1.87   -1.58   -0.32    0.93     1.24      2   4.01
z_1e[117]     -0.15     nan   1.02   -1.85   -0.47    -0.1    0.61     1.48    nan   4.58
z_1e[118]      0.05     nan   1.46   -1.99   -1.53     1.0    1.31      1.9    nan   5.09
z_1e[119]     -0.35     nan   0.89   -2.23   -1.39   -0.06    0.55     0.73    nan   2.32
z_1e[120]      0.84     nan    0.8   -1.12    0.25    1.29    1.45     1.76    nan   1.89
z_1e[121]     -0.16     nan   1.33   -1.91   -1.23    0.35    0.84     1.74    nan   4.65
z_1e[122]     -0.08     nan   0.72   -0.89   -0.68   -0.23    0.17     1.32    nan   3.76
z_1e[123]     -0.16     nan   0.71   -1.02   -0.68   -0.39    0.63     1.01    nan   2.72
z_1e[124]     -0.19     nan   1.32   -1.58   -1.58   -0.21    0.81     1.93    nan   5.38
z_1e[125]     -1.44     nan   0.52   -2.54   -1.76   -1.33   -1.07    -0.18    nan   1.27
z_1e[126]     -0.18     nan   1.26   -1.48   -1.26   -0.61    0.03     2.57    nan   3.02
z_1e[127]     -0.61     nan   0.61   -1.46   -1.35   -0.38   -0.04     0.21    nan   2.97
z_1e[128]     -1.17    0.28   0.49   -1.89   -1.62   -1.27   -0.56    -0.49      3   3.07
z_1e[129]     -0.65     nan   0.87   -1.54   -1.39   -0.84    0.02     1.14    nan   6.27
z_1e[130]     -0.31     nan   1.22   -1.91   -1.57   -0.46    0.81     1.74    nan   4.46
z_1e[131]      -0.6     nan   1.29   -1.94   -1.75   -0.84     0.2     1.68    nan  10.49
z_1e[132]     -0.22     nan   1.46   -2.07   -1.34   -0.24    1.55     2.05    nan   2.96
z_1e[133]     -0.75     nan   0.86   -1.72   -1.37   -1.09    0.31      0.6    nan   4.01
z_1e[134]     -0.76     nan   1.16   -1.92   -1.48   -1.47    0.74     1.11    nan   4.08
z_1e[135]      0.83     nan   0.51    0.39    0.39    0.53    1.26      1.9    nan   5.75
z_1e[136]    7.3e-3     nan   1.08   -2.03   -0.77    0.07    0.43      1.5    nan   4.83
z_1e[137]      0.38     nan   0.83   -0.37   -0.21   -0.04    0.92     2.24    nan   5.72
z_1e[138]     -1.15     nan   0.36   -1.63   -1.62   -1.03   -0.91    -0.51    nan   3.43
z_1e[139]      0.16     nan   1.22    -2.0   -0.43    0.61    0.95     1.47    nan   9.54
z_1e[140]     -1.06    0.84   1.23   -2.28   -1.94   -1.39    0.23     0.95      2   8.53
z_1e[141]      0.19     nan   0.93   -1.23   -0.89    0.22    0.81     1.94    nan   5.33
z_1e[142]     -0.05    0.29   0.45    -0.6   -0.45   -0.29    0.55     0.67      2    2.5
z_1e[143]      0.81    0.56   0.84   -0.53     0.4    1.02    1.49     2.16      2    3.9
z_1e[144]      0.23     nan   0.59   -0.48   -0.18   -0.04    0.83      1.3    nan    3.2
z_1e[145]      0.31     nan   0.93   -1.47   -0.36     0.6    0.98     1.47    nan   8.32
z_1e[146]      0.44     nan   1.25   -1.71   -0.57    0.86    1.14     1.79    nan   7.05
z_1e[147]      -1.0    0.51   0.76   -2.14   -1.52   -1.06   -0.52     0.59      2   5.68
z_1e[148]     -0.54     nan    1.0   -1.94   -1.64   -0.24    0.41     1.03    nan   4.48
z_1e[149]     -0.23     nan    0.8   -1.52   -1.09   -0.14    0.58     0.82    nan   6.25
z_1e[150]      0.29     nan   0.83   -0.97   -0.52    0.53    0.91     1.66    nan   6.92
z_1e[151]     -0.12     nan   1.28   -1.79   -1.38    0.33     1.1     1.35    nan   8.07
z_1e[152]      0.75     nan   0.95   -0.64   -0.01    0.43    1.73     1.98    nan   6.35
z_1e[153]     -0.22     nan   0.73   -1.52   -0.59   -0.16     0.3     1.14    nan   3.85
z_1e[154]     -0.66     nan   1.27   -1.96   -1.83   -0.79    0.96      1.2    nan   6.64
z_1e[155]      1.38    0.26   0.42    0.86    1.03     1.2    1.82     1.96      3   3.45
z_1e[156]     -0.33     nan   0.57   -1.14   -0.78   -0.53     0.3     0.48    nan   3.31
z_1e[157]     -0.63     nan   0.84   -2.13   -1.85    -0.3   -0.03     0.21    nan   2.33
z_1e[158]     -0.24    0.86   1.26   -2.14   -1.36   -0.23    0.97     1.41      2   7.58
z_1e[159]      1.14    0.41   0.63    0.27    0.57    1.46    1.77     1.89      2   3.69
z_1e[160]     -0.56    0.68    1.0    -1.9   -1.24   -0.88    0.54     1.02      2   5.08
z_1e[161]      0.12     nan    1.1    -1.3   -1.15   -0.04    1.24     1.74    nan   7.13
z_1e[162]      0.23     nan   0.83   -0.64   -0.33   -0.23    1.22     1.55    nan   2.82
z_1e[163]      1.57     nan   0.75   -0.03    0.61    1.72    2.02     2.97    nan   1.79
z_1e[164]     -1.14    0.34   0.53   -1.86   -1.65   -1.33   -0.68    -0.11      2   3.12
z_1e[165]      0.52    0.65   0.97   -0.68   -0.43    0.52    1.52     1.61      2  10.13
z_1e[166]     -0.84     nan   1.18   -1.97   -1.83   -1.04    0.26     1.16    nan   5.27
z_1e[167]     -0.28     nan   0.65   -1.13   -0.93   -0.24   -0.02     0.76    nan    4.6
z_1e[168]     -0.62    1.02    1.5   -1.94   -1.82   -1.36    0.73     1.98      2  18.25
z_1e[169]     -1.13     nan    0.7   -1.91    -1.7   -1.16   -0.81     0.96    nan   2.48
z_1e[170]     -0.29    0.87   1.27   -1.86   -1.34   -0.57    0.77     1.88      2   8.16
z_1e[171]   -3.0e-3     nan   1.19   -1.96   -0.72   -0.03    0.68     1.65    nan   6.32
z_1e[172]      0.03     nan   0.34   -1.06 -1.3e-3    0.01    0.26     0.45    nan   1.57
z_1e[173]      0.34     nan   1.19    -2.6   -0.78    0.94     1.1     1.34    nan   4.04
z_1as[1]       0.43     nan   1.17   -1.63   -0.82    0.28    1.47      2.0    nan   4.54
z_1as[2]       1.07     nan   0.66   -0.03    0.38    0.72    1.69     1.98    nan    2.2
z_1as[3]       -0.2     nan   0.69   -1.07   -0.84   -0.33   -0.09     1.15    nan   2.01
z_1as[4]      -0.42     nan   0.89   -1.65   -1.33   -0.65    0.36     1.09    nan   4.09
z_1as[5]       0.26    0.84   1.27   -1.57   -0.72    0.42    1.72      1.9      2    5.2
z_1as[6]       0.09     nan   0.67   -0.91   -0.62    0.19    0.92     0.94    nan   2.79
z_1as[7]       0.16     nan   1.44   -1.54   -1.25   -0.11    1.35      2.7    nan   7.91
z_1as[8]      -0.66     nan   1.01   -1.89   -1.51   -0.84   -0.43      1.1    nan   4.96
z_1as[9]       0.36     nan    1.2   -1.04   -0.83    0.06    1.61     2.69    nan   5.28
z_1as[10]      0.49     nan   1.28    -1.2   -0.86    0.99    1.61     2.34    nan   7.53
z_1as[11]      0.09     nan   1.03   -0.83   -0.75   -0.08    1.32     1.84    nan   3.29
z_1as[12]     -0.46     nan   1.53   -2.24   -1.89   -0.74    1.08     1.35    nan  14.86
z_1as[13]     -0.61     nan   1.03   -2.01    -1.5   -0.85     0.6     0.88    nan   3.97
z_1as[14]     -0.28     nan   1.25   -2.52   -1.24   -0.21    1.05     1.61    nan   4.65
z_1as[15]      0.27     nan   0.95   -0.98   -0.77    0.98    1.19     1.47    nan   2.83
z_1as[16]      0.69     nan   0.93   -1.14    0.27     1.0     1.5     1.58    nan   3.92
z_1as[17]      0.82     nan   0.61   -0.42     0.5    0.93    1.15     1.65    nan   5.35
z_1as[18]     -0.48     nan   1.11   -1.51    -1.3   -1.16    0.91     1.29    nan   3.22
z_1as[19]      -0.3     nan   1.01   -1.74   -1.54   -0.33    0.65     0.82    nan   3.74
z_1as[20]     -0.85     nan    1.2   -2.11   -1.78    -1.3   -0.64     1.27    nan   4.27
z_1as[21]   -1.8e-3     nan   0.75   -0.98   -0.71   -0.32     0.9     1.05    nan    3.9
z_1as[22]      0.34    0.65   0.97   -1.23    -0.5    0.28    1.62     1.66      2   4.22
z_1as[23]     -0.63     nan   0.88   -1.89    -1.4   -0.38    0.21     0.58    nan   3.51
z_1as[24]      0.37     nan   0.92   -0.88   -0.65    0.35    1.26     1.64    nan   5.48
z_1as[25]      0.69    0.55   0.82   -0.78   -0.14    0.98    1.14      1.5      2   4.43
z_1as[26]       0.3     nan   0.84   -1.09   -0.46    0.42    1.09     1.33    nan   5.28
z_1as[27]     -0.33     nan   0.81   -1.64   -1.06    -0.1    0.18     0.61    nan   7.24
z_1as[28]     -0.63     nan   1.08   -1.97   -1.77 -5.6e-3    0.18     1.37    nan   3.36
z_1as[29]     -0.78     nan   0.83   -1.43   -1.36   -1.18    0.09     1.21    nan   3.47
z_1as[30]     -0.69     nan   0.77   -1.63   -1.41   -0.58    0.33     0.54    nan   2.24
z_1as[31]      0.19     nan   1.28   -1.95   -1.11    0.74    1.31     1.74    nan   9.16
z_1as[32]     -0.96     nan   0.88   -1.83   -1.65   -1.22    0.33     0.64    nan   2.29
z_1as[33]      0.09    0.32   0.48   -0.68   -0.36    0.18    0.44     0.85      2   3.89
z_1as[34]     -0.67     nan   1.18   -1.99   -1.68    -0.9    0.31     1.47    nan   8.02
z_1as[35]     -0.39     nan   1.19   -1.87   -1.35   -0.58    0.58     1.58    nan   4.44
z_1as[36]      0.42     nan   1.11   -1.77    -0.8    1.01    1.14     1.31    nan   4.03
z_1as[37]   -5.4e-3    0.77   1.19   -1.78   -0.63   -0.13     1.2     1.68      2   3.32
z_1as[38]     -1.12    0.63   0.96   -1.91   -1.78   -1.66   -0.41     0.73      2   3.75
z_1as[39]     -0.37     nan   1.08   -1.88   -1.06   -0.67    0.72     1.23    nan   3.43
z_1as[40]      -0.2     nan   0.95   -1.49   -0.69   -0.35    0.93      1.5    nan    2.7
z_1as[41]      0.54     nan   0.43   -0.22    0.32    0.53    0.87      1.2    nan   2.15
z_1as[42]      0.36     nan   0.89   -1.14   -0.57     0.7    1.05     1.25    nan   5.75
z_1as[43]     -0.25     nan   1.37    -1.4   -1.27   -0.97    1.05     2.07    nan   7.63
z_1as[44]      0.46     nan   0.97    -0.8    -0.5    0.72    1.15     1.89    nan   8.28
z_1as[45]     -0.15     nan   1.32   -2.25   -1.35    0.31    1.05     1.41    nan   7.38
z_1as[46]      0.02    0.88    1.3   -1.94   -1.17    0.09    1.36      1.7      2   6.28
z_1as[47]      1.18     nan   0.76   -0.11    0.45     1.5    1.52     2.05    nan   4.65
z_1as[48]       0.1     nan   1.17   -2.16   -0.83    0.03    0.39     1.98    nan    3.9
z_1as[49]      0.78     nan   0.67   -0.18   -0.12    1.05    1.31     1.68    nan   3.37
z_1as[50]       0.7     nan    1.3   -1.78   -0.33    1.43    1.79     1.86    nan   4.51
z_1as[51]       0.8     nan   0.37   -0.35    0.74    0.81    1.14     1.24    nan   1.52
z_1as[52]      0.26    0.91   1.39   -1.73   -1.03   -0.41    1.75     1.93      2   3.76
z_1as[53]      0.51     nan   1.11   -1.34   -0.48    0.84    1.22     1.85    nan   6.35
z_1as[54]      0.61     nan    0.9   -0.64   -0.19     0.9    1.34     1.87    nan   3.06
z_1as[55]      0.44     nan   0.43    -1.1    0.45    0.58    0.69      0.7    nan   1.33
z_1as[56]     -0.96     nan   0.82   -1.94   -1.59   -1.33   -0.62     0.79    nan   2.24
z_1as[57]      0.45     nan   0.98   -0.66   -0.53    0.25    1.49     1.83    nan   5.85
z_1as[58]     -0.33     nan   0.97   -1.87   -1.05    0.17    0.62     0.74    nan   2.42
z_1as[59]      0.09    0.81   1.21   -1.88   -1.21    0.64    1.13     1.21      2   5.84
z_1as[60]     -0.24     nan    1.4   -1.94   -1.81   -0.26    0.87     2.07    nan   6.35
z_1as[61]     -0.12     nan   1.07   -1.74    -0.9    0.29     0.6     1.53    nan   3.91
z_1as[62]      0.11     nan   1.11    -0.8   -0.77   -0.33    0.89     2.28    nan   4.67
z_1as[63]      -0.4     nan   1.25   -1.79   -1.29   -0.99    0.93     1.82    nan    7.0
z_1as[64]      0.38    0.49   0.89   -1.44   -0.55    0.49    0.93     1.49      3   1.94
z_1as[65]     -0.09     nan    1.2   -1.53    -1.2     0.1    1.17      1.4    nan   7.05
z_1as[66]     -0.93     nan   0.73   -2.13   -1.48    -0.7   -0.38     1.01    nan   1.35
z_1as[67]     -0.04     nan   1.12   -1.93   -0.81 -6.9e-3    0.57     1.53    nan   5.74
z_1as[68]      0.38     nan   1.18   -1.46   -0.51    0.42    1.57     1.78    nan   9.22
z_1as[69]      -0.6     nan   1.46   -2.12   -1.72   -1.22    1.03      1.7    nan   6.95
z_1as[70]     -0.91     nan   1.02   -1.98   -1.63   -1.37   -0.09     1.51    nan   4.66
z_1as[71]      0.93     nan   0.84    -0.7    0.39    1.01    1.52     2.44    nan   5.74
z_1as[72]     -0.14     nan   0.77   -1.23   -0.82   -0.36    0.67     1.07    nan   4.45
z_1as[73]      0.86     nan    1.0   -0.64   -0.47    0.92    1.72     2.34    nan   2.32
z_1as[74]       0.3     nan   1.34   -1.87   -1.07    0.58    1.48     1.82    nan   8.74
z_1as[75]     -0.19     nan   1.21   -1.68   -0.82   -0.68    1.09     1.74    nan   4.63
z_1as[76]       0.7    0.37   0.68   -0.53   -0.25     0.9    1.07     1.87      3   2.03
z_1as[77]       0.5     nan   1.16    -1.3   -0.65    1.13    1.31     2.35    nan   4.34
z_1as[78]      0.08     nan   1.36   -1.42   -1.17   -0.42    1.76     1.84    nan   5.12
z_1as[79]     -0.27     nan   1.01   -1.46   -1.11   -0.36    0.67     1.53    nan    5.2
z_1as[80]     -0.26     nan   1.18   -2.49   -0.79   -0.09    0.57     1.32    nan   6.26
z_1as[81]      0.12     nan   0.85   -1.34   -0.53    0.17    0.74     1.74    nan    4.8
z_1as[82]      0.64     nan    1.0   -1.08   -0.16    0.53    1.41     2.01    nan   4.84
z_1as[83]      1.17    0.61   0.92   -0.63    0.98     1.4    1.94     2.17      2   3.52
z_1as[84]      0.39    0.23   0.47    -1.0    0.27    0.33    0.86     0.92      4   1.43
z_1as[85]      0.45     nan   0.57   -0.52    0.22    0.52    0.66      1.9    nan   2.97
z_1as[86]     -0.45     nan   0.82    -2.0   -0.53   -0.02    0.14     0.69    nan   1.94
z_1as[87]     -0.08     nan   1.95    -2.3   -1.98    0.13    1.89     1.95    nan  14.66
z_1as[88]     -0.67     nan   0.63   -1.75   -1.35   -0.77    0.05     0.37    nan   2.05
z_1as[89]   -9.3e-3     nan   0.56   -0.97   -0.27   -0.18    0.04     1.16    nan   1.86
z_1as[90]     -0.08     nan   1.67   -2.06   -1.83    0.23    1.53     1.86    nan  12.15
z_1as[91]     -0.37     nan   1.49   -2.16   -1.66   -1.27    1.29     1.45    nan    4.2
z_1as[92]     -0.03     nan   0.91   -1.49   -1.22    0.27     0.7     0.94    nan   4.39
z_1as[93]      0.94     0.5   0.74 -8.4e-4     0.1    0.95     1.5     2.28      2   5.17
z_1as[94]     -0.72     nan    0.8   -1.67   -1.59   -0.73   -0.15     0.63    nan   5.53
z_1as[95]      0.98     nan   0.88   -1.04    0.88    1.31    1.59      1.8    nan   2.39
z_1as[96]      1.37     nan   0.32    0.77     1.1    1.49     1.6     2.07    nan   1.65
z_1as[97]     -0.49     nan   0.87   -1.98   -1.01   -0.39    0.55     0.69    nan   2.13
z_1as[98]      0.49     nan   0.45   -0.18    0.26    0.38    0.48     1.46    nan   2.23
z_1as[99]      1.01     nan   0.56    0.22     0.6    1.16    1.39     2.25    nan   3.51
z_1as[100]     0.45     nan   0.67   -0.87    0.26    0.58    0.92     1.36    nan   3.57
z_1as[101]     1.05    0.52   0.81   -0.23    0.24    1.43    1.68     2.02      2   5.61
z_1as[102]     0.52     nan   1.01   -1.29   -0.34    1.01    1.55      1.9    nan    3.3
z_1as[103]     0.48     nan   1.07   -1.21   -0.94    0.87    1.39     1.52    nan   5.25
z_1as[104]    -0.23     nan   0.99    -1.6   -1.29    0.44    0.61     1.41    nan   3.32
z_1as[105]     -0.5     nan   0.65   -1.34   -1.03   -0.42    0.18     0.39    nan   2.64
z_1as[106]     1.15     nan   0.48    0.13    0.93    1.12    1.39     1.85    nan   2.99
z_1as[107]    -0.93     nan   1.11   -2.92   -1.52   -1.06   -0.88     0.95    nan   4.15
z_1as[108]     0.31     nan   0.31    -0.2   -0.05    0.39     0.6     0.65    nan   2.56
z_1as[109]     0.08    0.92   1.33   -1.64   -1.22   -0.06    1.42     1.87      2  15.96
z_1as[110]    -1.04     nan    0.6   -1.63   -1.45   -1.08   -0.97     0.98    nan   1.39
z_1as[111]     0.26     nan   0.78   -1.18   -0.42    0.32    1.03     1.21    nan    4.4
z_1as[112]    -0.41     nan   1.06   -1.54   -1.31   -0.84    0.76      1.4    nan   6.39
z_1as[113]    -0.31    0.98   1.45   -2.14   -1.34   -0.72    1.34     1.97      2   7.54
z_1as[114]     0.06     nan   0.92    -1.3   -0.58   -0.28    0.91     1.74    nan   3.86
z_1as[115]      0.1    0.48   0.78   -1.83   -0.43   -0.08    0.79     1.27      3   2.67
z_1as[116]     0.24     nan   1.03   -1.62    0.05    0.38    1.21     1.49    nan   2.59
z_1as[117]    -0.07    0.68    1.0   -1.08   -0.68    -0.6    0.93      1.6      2   5.74
z_1as[118]    -0.64     nan   1.18   -1.92    -1.7   -0.71    0.65     1.15    nan   4.39
z_1as[119]    -0.43     nan   0.64   -1.36   -0.85   -0.36   -0.15     1.28    nan   1.32
z_1as[120]     0.44     nan    0.7   -0.61    0.02    0.21    1.07     1.55    nan   4.18
z_1as[121]    -0.38     nan   0.99   -1.74   -1.25   -0.26    0.71     1.04    nan   3.91
z_1as[122]     0.15     nan   1.18   -1.62   -0.97    0.27    1.21      1.7    nan   8.85
z_1as[123]    -0.91     nan   0.76   -1.94   -1.56   -0.54   -0.32      0.4    nan   2.26
z_1as[124]     0.21     nan   1.12   -1.65   -1.14    0.72    0.93     1.26    nan    5.9
z_1as[125]     0.45     nan   0.69   -0.91   -0.31    0.84    0.95     0.96    nan   3.47
z_1as[126]    -0.45     nan   0.79   -1.45   -1.27   -0.37    0.42     0.49    nan   5.05
z_1as[127]     0.22     nan   1.06   -1.57    -0.6    0.13    1.18     1.46    nan   5.18
z_1as[128]    -0.13     nan   0.78    -1.0   -0.73   -0.34    0.45     1.41    nan   4.18
z_1as[129]     0.65     nan   1.07   -1.09   -0.45    0.63    1.51     2.15    nan   4.12
z_1as[130]      0.3    0.64   0.96   -1.43   -0.44    0.42     0.9     1.68      2  11.25
z_1as[131]     0.26     nan   0.87   -0.97   -0.42    0.05    1.07     1.48    nan   6.45
z_1as[132]     0.27    0.76   1.14    -1.3   -0.91    0.38     1.6     1.77      2   4.78
z_1as[133]     0.62     nan    0.4   -0.46    0.18    0.72    0.88      1.1    nan   1.45
z_1as[134]     0.54     nan   1.47   -1.86   -0.83    1.12    1.78     1.97    nan   9.83
z_1as[135]    -0.16     nan   1.11   -1.42    -1.3   -0.18    0.81     1.54    nan   4.56
z_1as[136]     0.46     nan   0.31   -0.11    0.14     0.6    0.75     0.77    nan   2.24
z_1as[137]     0.65     nan   0.64   -0.22  2.0e-3    0.45    1.33      1.6    nan   3.95
z_1as[138]     0.86     nan   0.86   -0.61    0.15     0.8    1.53     2.16    nan   6.09
z_1as[139]     0.22     nan   1.32   -1.82   -1.22    0.83    1.37     1.57    nan   5.92
z_1as[140]     0.19     nan   0.67    -0.8   -0.34    0.13     0.9     1.22    nan    4.9
